緯度,経度,防犯灯_ID
34.03516472,131.9163278,kdmtscl03345
34.03908889,131.8851142,kdmtscl03346
34.03513167,131.9156153,kdmtscl03347
34.03995472,131.8851192,kdmtscl03348
34.03490861,131.9087122,kdmtscl03349
34.03887028,131.8862914,kdmtscl03350
34.0336275,131.9161028,kdmtscl03351
34.03890667,131.8866314,kdmtscl03352
34.0346,131.9089958,kdmtscl03353
34.03856361,131.8865253,kdmtscl03354
34.03883028,131.8869994,kdmtscl03355
34.03446333,131.9092658,kdmtscl03356
34.038115,131.8733867,kdmtscl03357
34.03903944,131.8869042,kdmtscl03358
34.03721028,131.9101969,kdmtscl03359
34.03729167,131.8737206,kdmtscl03360
34.03932917,131.8869556,kdmtscl03361
34.03955472,131.8867381,kdmtscl03362
34.03775306,131.8751192,kdmtscl03363
34.03966167,131.8863017,kdmtscl03364
34.03783833,131.8752164,kdmtscl03365
34.03921028,131.8867969,kdmtscl03366
34.03765417,131.875725,kdmtscl03367
34.03722028,131.9106556,kdmtscl03368
34.039445,131.8859719,kdmtscl03369
34.03931889,131.8754925,kdmtscl03370
34.03994,131.8860019,kdmtscl03371
34.03722333,131.9111569,kdmtscl03372
34.03984222,131.8868694,kdmtscl03373
34.037025,131.9112006,kdmtscl03374
34.01556722,131.8596547,kdmtscl03375
34.03971389,131.8871278,kdmtscl03376
34.04013583,131.8874367,kdmtscl03377
34.03663278,131.9112092,kdmtscl03378
34.04036917,131.8879731,kdmtscl03379
34.03624889,131.9112092,kdmtscl03380
34.03995639,131.8878067,kdmtscl03381
34.0419775,131.8874081,kdmtscl03382
34.03598472,131.9112058,kdmtscl03383
34.04166111,131.8860206,kdmtscl03384
34.04115194,131.8792636,kdmtscl03385
34.04200917,131.8866678,kdmtscl03386
34.038855,131.8798111,kdmtscl03387
34.03878667,131.8860744,kdmtscl03388
34.0382825,131.8863189,kdmtscl03389
34.03600306,131.9108831,kdmtscl03390
34.03600306,131.9104756,kdmtscl03391
34.03643861,131.9100167,kdmtscl03392
34.0382025,131.8861367,kdmtscl03393
34.03643861,131.9105706,kdmtscl03394
34.03824528,131.8856881,kdmtscl03395
34.03836917,131.8855444,kdmtscl03396
34.03643639,131.9111506,kdmtscl03397
34.03800944,131.8853797,kdmtscl03398
34.03682861,131.9110494,kdmtscl03399
34.03683028,131.9105742,kdmtscl03400
34.03749556,131.8850319,kdmtscl03401
34.03499556,131.9103708,kdmtscl03402
34.0375775,131.8847156,kdmtscl03403
34.03486333,131.9105147,kdmtscl03404
34.0165075,131.8563864,kdmtscl03405
34.03799556,131.8846642,kdmtscl03406
34.03494639,131.9112156,kdmtscl03407
34.03823306,131.8848297,kdmtscl03408
34.01622361,131.8559911,kdmtscl03409
34.03530278,131.9112119,kdmtscl03410
34.03858861,131.8847044,kdmtscl03411
34.03792528,131.8860347,kdmtscl03412
34.03561528,131.9112081,kdmtscl03413
34.03767167,131.8871492,kdmtscl03414
34.01500056,131.8573689,kdmtscl03415
34.03587639,131.9108008,kdmtscl03416
34.03558278,131.9108017,kdmtscl03417
34.03528222,131.9108044,kdmtscl03418
34.03496306,131.9108069,kdmtscl03419
34.03476139,131.9085172,kdmtscl03420
34.01507639,131.857705,kdmtscl03421
34.01522,131.85758,kdmtscl03422
34.0154025,131.8578253,kdmtscl03423
34.01631222,131.8590122,kdmtscl03424
34.01654306,131.8586933,kdmtscl03425
34.01703111,131.8585108,kdmtscl03426
34.01793278,131.8592075,kdmtscl03427
34.01766083,131.8597211,kdmtscl03428
34.01780972,131.8597594,kdmtscl03429
34.02499111,131.8707236,kdmtscl03430
34.01804861,131.86012,kdmtscl03431
34.01792028,131.8603097,kdmtscl03432
33.9705125,131.8537331,kdmtscl03433
33.97086611,131.854755,kdmtscl03434
33.9708625,131.8554639,kdmtscl03435
33.97159389,131.8556364,kdmtscl03436
33.97275333,131.8557553,kdmtscl03437
33.96682111,131.8490608,kdmtscl03438
34.01676806,131.8633169,kdmtscl03439
34.015725,131.8636892,kdmtscl03440
33.98678389,131.8587186,kdmtscl03441
33.98684278,131.858575,kdmtscl03442
34.01931389,131.8591747,kdmtscl03443
34.01897556,131.8586611,kdmtscl03444
33.97894667,131.8626828,kdmtscl03445
34.03866361,131.8888203,kdmtscl03446
33.97908861,131.8623872,kdmtscl03447
34.04203667,131.8916339,kdmtscl03448
34.01066778,131.8759483,kdmtscl03449
33.97944972,131.8655069,kdmtscl03450
33.97900167,131.8655578,kdmtscl03451
34.01057944,131.8756283,kdmtscl03452
34.01084833,131.8754356,kdmtscl03453
33.97743639,131.8661467,kdmtscl03454
34.01095861,131.8759503,kdmtscl03455
33.97755306,131.8674439,kdmtscl03456
33.97695583,131.8671811,kdmtscl03457
34.0112925,131.8758417,kdmtscl03458
33.97862639,131.8685428,kdmtscl03459
33.97837861,131.8686839,kdmtscl03460
34.01125417,131.8754819,kdmtscl03461
33.97818667,131.8686289,kdmtscl03462
33.97791833,131.8682625,kdmtscl03463
33.97872056,131.8682114,kdmtscl03464
33.97774528,131.8669864,kdmtscl03465
34.01235583,131.8783553,kdmtscl03466
33.97737028,131.8667617,kdmtscl03467
34.01054639,131.8744669,kdmtscl03468
34.01083,131.8746481,kdmtscl03469
34.010595,131.8725972,kdmtscl03470
34.01200972,131.8718897,kdmtscl03471
33.974915,131.8568425,kdmtscl03472
34.01382389,131.8728458,kdmtscl03473
33.97513,131.856995,kdmtscl03474
33.9758075,131.8575372,kdmtscl03475
33.97631861,131.8576747,kdmtscl03476
34.01371306,131.8725697,kdmtscl03477
33.97657444,131.8570933,kdmtscl03478
33.97664778,131.8570297,kdmtscl03479
33.97730444,131.8574058,kdmtscl03480
33.97753722,131.8572608,kdmtscl03481
34.01449556,131.8724244,kdmtscl03482
33.97785889,131.8575061,kdmtscl03483
33.97877556,131.8621606,kdmtscl03484
34.01468139,131.8730869,kdmtscl03485
33.96157889,131.8510386,kdmtscl03486
34.01435389,131.8717931,kdmtscl03487
33.96190806,131.8508908,kdmtscl03488
33.96223833,131.8502947,kdmtscl03489
33.97201139,131.8559353,kdmtscl03490
33.97300861,131.8562061,kdmtscl03491
33.97340306,131.8566547,kdmtscl03492
33.97365278,131.8569372,kdmtscl03493
33.97397889,131.8567847,kdmtscl03494
34.04210972,131.8899578,kdmtscl03495
34.03556,131.9176789,kdmtscl03496
34.03394639,131.9142692,kdmtscl03497
34.04322611,131.9064022,kdmtscl03498
34.04432722,131.9112978,kdmtscl03499
34.04862083,131.9227944,kdmtscl03500
34.02102417,131.8473461,kdmtscl03501
34.03187833,131.9134178,kdmtscl03502
34.03211778,131.9145214,kdmtscl03503
34.03183639,131.9145153,kdmtscl03504
34.02823389,131.9239894,kdmtscl03505
34.03775611,131.853825,kdmtscl03506
34.0218975,131.8472872,kdmtscl03507
34.02802556,131.9241419,kdmtscl03508
34.02983694,131.9255878,kdmtscl03509
34.01744889,131.8554961,kdmtscl03510
33.99988389,131.8764742,kdmtscl03511
34.02742889,131.9001833,kdmtscl03512
34.00005694,131.8760869,kdmtscl03513
34.00039556,131.8758819,kdmtscl03514
34.0279525,131.8980519,kdmtscl03515
34.00134,131.8757528,kdmtscl03516
34.028375,131.8975919,kdmtscl03517
34.01770583,131.8528406,kdmtscl03518
33.99988694,131.8778069,kdmtscl03519
34.00034139,131.8789417,kdmtscl03520
33.99858806,131.8777158,kdmtscl03521
34.02834278,131.8971844,kdmtscl03522
34.03739722,131.8610617,kdmtscl03523
34.0357625,131.8711522,kdmtscl03524
34.03446611,131.8560622,kdmtscl03525
34.03723361,131.8555944,kdmtscl03526
34.04207472,131.8816258,kdmtscl03527
34.04310722,131.8710094,kdmtscl03528
34.04355028,131.8713156,kdmtscl03529
34.00675417,131.8808528,kdmtscl03530
34.04521139,131.8676386,kdmtscl03531
34.04272306,131.8658189,kdmtscl03532
34.04218917,131.8651114,kdmtscl03533
34.02349,131.8906225,kdmtscl03534
34.04208778,131.8808708,kdmtscl03535
34.04222806,131.88054,kdmtscl03536
34.04209083,131.8802086,kdmtscl03537
34.01960639,131.8999181,kdmtscl03538
34.01958583,131.8992431,kdmtscl03539
34.01956639,131.8985556,kdmtscl03540
34.01729444,131.8475333,kdmtscl03541
34.01956056,131.8979694,kdmtscl03542
33.99398667,131.8822936,kdmtscl03543
33.99410694,131.8812517,kdmtscl03544
33.99426361,131.8814614,kdmtscl03545
34.01167583,131.8631444,kdmtscl03546
34.02367083,131.8985142,kdmtscl03547
34.01102806,131.8636294,kdmtscl03548
34.01074278,131.8633781,kdmtscl03549
34.00910944,131.8718411,kdmtscl03550
34.01058667,131.8618722,kdmtscl03551
34.00737306,131.868495,kdmtscl03552
34.01946806,131.8968322,kdmtscl03553
34.01073083,131.8648356,kdmtscl03554
34.04198972,131.9083044,kdmtscl03555
34.041505,131.9095169,kdmtscl03556
34.03985944,131.9282092,kdmtscl03557
34.0127225,131.8601486,kdmtscl03558
34.01369028,131.8593047,kdmtscl03559
34.01430667,131.8589211,kdmtscl03560
34.01456917,131.8593875,kdmtscl03561
34.01479694,131.8579161,kdmtscl03562
34.01053556,131.8659092,kdmtscl03563
34.01374778,131.8787892,kdmtscl03564
34.02857167,131.9154881,kdmtscl03565
34.01073056,131.8787392,kdmtscl03566
34.02740611,131.8498192,kdmtscl03567
34.01080861,131.8663906,kdmtscl03568
34.02769056,131.8535547,kdmtscl03569
34.01336889,131.8696872,kdmtscl03570
34.01488167,131.8567525,kdmtscl03571
34.01069,131.8731169,kdmtscl03572
34.01413056,131.87033,kdmtscl03573
34.01361806,131.8719236,kdmtscl03574
34.0142725,131.8705383,kdmtscl03575
34.01216417,131.8596936,kdmtscl03576
34.02824306,131.9155944,kdmtscl03577
34.03366944,131.8551875,kdmtscl03578
34.02801639,131.9167578,kdmtscl03579
34.02810472,131.9177836,kdmtscl03580
34.0074975,131.8681614,kdmtscl03581
34.03402528,131.8510303,kdmtscl03582
34.02756056,131.9176686,kdmtscl03583
34.02849278,131.9182261,kdmtscl03584
34.00763944,131.8683189,kdmtscl03585
34.02861806,131.9167853,kdmtscl03586
34.0102925,131.8722936,kdmtscl03587
34.00778278,131.8679636,kdmtscl03588
34.02784583,131.9195475,kdmtscl03589
34.02781694,131.9185003,kdmtscl03590
34.02016083,131.8474997,kdmtscl03591
34.02729806,131.9183839,kdmtscl03592
34.00764639,131.8677878,kdmtscl03593
34.02661083,131.9182103,kdmtscl03594
34.00788528,131.8677653,kdmtscl03595
34.02121556,131.8488453,kdmtscl03596
34.00808611,131.8682475,kdmtscl03597
34.02706,131.9186225,kdmtscl03598
34.02749417,131.9188325,kdmtscl03599
34.02704528,131.9192514,kdmtscl03600
34.02662389,131.919455,kdmtscl03601
34.02634917,131.9192003,kdmtscl03602
34.02609194,131.9193378,kdmtscl03603
34.02605861,131.9198211,kdmtscl03604
34.02591833,131.9196892,kdmtscl03605
34.02848139,131.8505292,kdmtscl03606
34.02525556,131.9199125,kdmtscl03607
34.00654306,131.8749383,kdmtscl03608
34.02488361,131.9200736,kdmtscl03609
34.00703944,131.8686167,kdmtscl03610
34.02893083,131.8510025,kdmtscl03611
34.03093167,131.8491833,kdmtscl03612
34.00618889,131.8749022,kdmtscl03613
34.03274083,131.8529086,kdmtscl03614
34.00702028,131.8686325,kdmtscl03615
34.01871278,131.8773239,kdmtscl03616
34.00670583,131.8679553,kdmtscl03617
34.00660389,131.8681189,kdmtscl03618
34.03832222,131.9195236,kdmtscl03619
34.00643167,131.86857,kdmtscl03620
34.01879667,131.8789603,kdmtscl03621
34.00848194,131.8745494,kdmtscl03622
34.01701472,131.8792192,kdmtscl03623
34.0072925,131.8641683,kdmtscl03624
34.00870139,131.8780489,kdmtscl03625
34.00844472,131.8648669,kdmtscl03626
34.00905139,131.8644569,kdmtscl03627
34.00923167,131.8651706,kdmtscl03628
34.01735556,131.8798953,kdmtscl03629
34.00938806,131.8647164,kdmtscl03630
34.00949,131.8641081,kdmtscl03631
34.01034278,131.8664478,kdmtscl03632
34.01643111,131.8778478,kdmtscl03633
34.01031667,131.8666306,kdmtscl03634
34.01020417,131.8666694,kdmtscl03635
34.00988111,131.8668494,kdmtscl03636
34.01558722,131.8770831,kdmtscl03637
34.02734,131.8607506,kdmtscl03638
34.02548639,131.8625428,kdmtscl03639
34.01513361,131.8772642,kdmtscl03640
34.01532306,131.8751653,kdmtscl03641
34.01562889,131.8746567,kdmtscl03642
34.01526583,131.8744678,kdmtscl03643
34.02312028,131.8597892,kdmtscl03644
34.02090778,131.8570269,kdmtscl03645
34.018875,131.8745431,kdmtscl03646
34.01917917,131.8742758,kdmtscl03647
34.01938722,131.8738153,kdmtscl03648
34.01896306,131.8727347,kdmtscl03649
34.01624722,131.8640203,kdmtscl03650
34.01824333,131.8720044,kdmtscl03651
34.01550444,131.8639403,kdmtscl03652
34.01800583,131.8722233,kdmtscl03653
34.03197111,131.8633194,kdmtscl03654
34.01782278,131.8719222,kdmtscl03655
34.01508667,131.8643506,kdmtscl03656
34.01496667,131.8690614,kdmtscl03657
34.01634722,131.8733247,kdmtscl03658
34.01621028,131.8667886,kdmtscl03659
34.01874917,131.8648792,kdmtscl03660
34.01888083,131.8651978,kdmtscl03661
34.00948944,131.8636508,kdmtscl03662
34.01918222,131.8647617,kdmtscl03663
33.94357028,131.8257794,kdmtscl03664
33.94557667,131.8260817,kdmtscl03665
34.016805,131.8637367,kdmtscl03666
34.00861306,131.8636569,kdmtscl03667
34.01921139,131.8675589,kdmtscl03668
34.01792222,131.8688161,kdmtscl03669
34.01823306,131.8695636,kdmtscl03670
34.01966333,131.8647753,kdmtscl03671
34.01749611,131.8717669,kdmtscl03672
34.01950778,131.8652006,kdmtscl03673
34.0204575,131.8651528,kdmtscl03674
34.02134278,131.8652794,kdmtscl03675
34.02145722,131.8656964,kdmtscl03676
34.02182972,131.8663842,kdmtscl03677
34.01782083,131.8717322,kdmtscl03678
34.0221,131.8665828,kdmtscl03679
34.02243278,131.8675225,kdmtscl03680
34.02374389,131.8700422,kdmtscl03681
34.02911222,131.8662842,kdmtscl03682
34.03165806,131.8638242,kdmtscl03683
34.02515528,131.8706386,kdmtscl03684
34.0263675,131.86956,kdmtscl03685
34.02782778,131.8704358,kdmtscl03686
34.03765472,131.8680911,kdmtscl03687
34.01633222,131.8568428,kdmtscl03688
34.01610167,131.85727,kdmtscl03689
34.01687722,131.85566,kdmtscl03690
33.94666083,131.8325208,kdmtscl03691
34.02571778,131.8416647,kdmtscl03692
34.02536194,131.8416986,kdmtscl03693
34.02783667,131.8404989,kdmtscl03694
34.0278925,131.8419572,kdmtscl03695
34.028115,131.8420672,kdmtscl03696
33.97531167,131.8545039,kdmtscl03697
33.97537417,131.8544439,kdmtscl03698
33.975415,131.854385,kdmtscl03699
33.97544833,131.8543139,kdmtscl03700
33.97547389,131.8542386,kdmtscl03701
33.97548667,131.854155,kdmtscl03702
33.97541806,131.8540622,kdmtscl03703
33.97534333,131.8539425,kdmtscl03704
33.97834972,131.8690036,kdmtscl03705
33.977765,131.8679514,kdmtscl03706
33.97838167,131.8669614,kdmtscl03707
33.97739167,131.8655781,kdmtscl03708
34.03697583,131.8773614,kdmtscl03709
33.977185,131.8652506,kdmtscl03710
34.03639889,131.8731981,kdmtscl03711
33.97844139,131.8618756,kdmtscl03712
34.03676722,131.8728981,kdmtscl03713
34.03633417,131.8721517,kdmtscl03714
34.03565028,131.8718358,kdmtscl03715
34.03261167,131.9056211,kdmtscl03716
34.03304972,131.8795589,kdmtscl03717
34.07373778,131.9200128,kdmtscl03718
34.02998194,131.8974969,kdmtscl03719
34.01933583,131.8454894,kdmtscl03720
33.99022333,131.8674514,kdmtscl03721
34.01649111,131.8466669,kdmtscl03722
34.01818417,131.8434636,kdmtscl03723
34.03073083,131.9016389,kdmtscl03724
34.03623139,131.8940972,kdmtscl03725
34.03108972,131.9031167,kdmtscl03726
34.03672472,131.889015,kdmtscl03727
34.02900639,131.90369,kdmtscl03728
33.96193972,131.8526594,kdmtscl03729
34.0289925,131.9041672,kdmtscl03730
34.03535194,131.8946208,kdmtscl03731
33.96214556,131.8524169,kdmtscl03732
34.03550333,131.894275,kdmtscl03733
33.96207778,131.8520792,kdmtscl03734
34.06249472,131.8830867,kdmtscl03735
34.06191167,131.8819381,kdmtscl03736
34.06228417,131.8846628,kdmtscl03737
34.0890725,131.8823433,kdmtscl03738
34.05448111,131.9161208,kdmtscl03739
34.04201306,131.8797839,kdmtscl03740
33.95214056,131.8502772,kdmtscl03741
33.95343389,131.8602314,kdmtscl03742
34.04086861,131.8798528,kdmtscl03743
34.03921667,131.8796286,kdmtscl03744
33.95069139,131.850465,kdmtscl03745
33.95097306,131.8500792,kdmtscl03746
33.95106722,131.8499492,kdmtscl03747
33.95132583,131.849785,kdmtscl03748
33.9515825,131.8498575,kdmtscl03749
34.01782306,131.8855122,kdmtscl03750
34.02353056,131.8832622,kdmtscl03751
34.01931583,131.8833975,kdmtscl03752
34.02361333,131.8810839,kdmtscl03753
34.01783167,131.8879506,kdmtscl03754
34.01604889,131.8848519,kdmtscl03755
34.02082694,131.8810503,kdmtscl03756
34.01503778,131.8861906,kdmtscl03757
34.01531333,131.8865208,kdmtscl03758
34.01593333,131.8863308,kdmtscl03759
34.01617417,131.8861294,kdmtscl03760
34.01639972,131.8854617,kdmtscl03761
34.00537972,131.8698153,kdmtscl03762
34.00484389,131.870115,kdmtscl03763
34.00465639,131.870215,kdmtscl03764
34.00461278,131.8705883,kdmtscl03765
34.00438028,131.8706533,kdmtscl03766
34.00396111,131.8713508,kdmtscl03767
34.0335375,131.8618042,kdmtscl03768
34.03472083,131.8650753,kdmtscl03769
34.04565722,131.9196858,kdmtscl03770
34.04020528,131.9251744,kdmtscl03771
34.03116389,131.9238947,kdmtscl03772
34.018395,131.8841258,kdmtscl03773
34.01614222,131.8760003,kdmtscl03774
34.0364125,131.8708172,kdmtscl03775
34.01567417,131.8532103,kdmtscl03776
34.01549528,131.8537492,kdmtscl03777
34.03274694,131.85491,kdmtscl03778
34.03217472,131.8541947,kdmtscl03779
34.03151194,131.853905,kdmtscl03780
34.07748333,131.8775906,kdmtscl03781
34.07876111,131.8777669,kdmtscl03782
34.07949944,131.8775319,kdmtscl03783
34.04064583,131.8972656,kdmtscl03784
34.01900611,131.8819336,kdmtscl03785
34.01742722,131.8869408,kdmtscl03786
34.01818611,131.8827233,kdmtscl03787
34.01632667,131.8858358,kdmtscl03788
34.03953222,131.9277428,kdmtscl03789
34.04762972,131.9228853,kdmtscl03790
34.02128556,131.8974908,kdmtscl03791
34.01181028,131.8602044,kdmtscl03792
34.03262639,131.9123181,kdmtscl03793
34.03291472,131.9120572,kdmtscl03794
34.01786583,131.8673536,kdmtscl03795
34.0224525,131.8494519,kdmtscl03796
34.02109917,131.8480944,kdmtscl03797
34.02242028,131.8489603,kdmtscl03798
34.0277025,131.8696686,kdmtscl03799
34.03126667,131.9133194,kdmtscl03800
34.03119917,131.8543803,kdmtscl03801
34.02388778,131.8659014,kdmtscl03802
34.021605,131.8495769,kdmtscl03803
34.03375333,131.8662464,kdmtscl03804
34.01358528,131.8591547,kdmtscl03805
34.10315306,131.8769297,kdmtscl03806
34.02199,131.8741692,kdmtscl03807
34.01986972,131.8485908,kdmtscl03808
34.01976083,131.8492144,kdmtscl03809
34.01943583,131.8488453,kdmtscl03810
33.96164056,131.8522781,kdmtscl03811
34.02108306,131.8640956,kdmtscl03812
34.03919972,131.8707783,kdmtscl03813
34.03641861,131.8789947,kdmtscl03814
34.03424778,131.8696547,kdmtscl03815
34.03487139,131.8696972,kdmtscl03816
34.03490833,131.8692683,kdmtscl03817
34.02828139,131.9005856,kdmtscl03818
34.00265833,131.8764867,kdmtscl03819
34.0371475,131.86764,kdmtscl03820
34.03021028,131.8560786,kdmtscl03821
34.03065778,131.8563522,kdmtscl03822
34.03257639,131.8586281,kdmtscl03823
34.00521944,131.8755108,kdmtscl03824
34.02349556,131.8503367,kdmtscl03825
34.01954333,131.8974744,kdmtscl03826
34.01922583,131.8985444,kdmtscl03827
34.01884833,131.8673611,kdmtscl03828
34.01733111,131.8481767,kdmtscl03829
33.95340667,131.8365431,kdmtscl03830
34.00919333,131.8803506,kdmtscl03831
34.00960611,131.8783489,kdmtscl03832
34.01103306,131.8679567,kdmtscl03833
34.00681778,131.868495,kdmtscl03834
34.00666583,131.8686475,kdmtscl03835
34.00649361,131.8687764,kdmtscl03836
34.01773861,131.8571039,kdmtscl03837
34.01742889,131.8569039,kdmtscl03838
34.069025,131.9053067,kdmtscl03839
34.03365417,131.8613242,kdmtscl03840
34.04616667,131.9065508,kdmtscl03841
34.03975111,131.8838856,kdmtscl03842
34.03483944,131.8672961,kdmtscl03843
34.01408917,131.8786025,kdmtscl03844
34.00228861,131.8765403,kdmtscl03845
34.02496,131.8471969,kdmtscl03846
34.03479167,131.9197897,kdmtscl03847
34.01444667,131.9106486,kdmtscl03848
34.01855028,131.9054889,kdmtscl03849
33.98474028,131.8586261,kdmtscl03850
34.01948083,131.8724333,kdmtscl03851
34.02001694,131.8722108,kdmtscl03852
34.005145,131.8750419,kdmtscl03853
34.00549083,131.8748183,kdmtscl03854
34.01517167,131.8568247,kdmtscl03855
34.03909028,131.8829058,kdmtscl03856
34.04234167,131.8784389,kdmtscl03857
34.03416194,131.8844817,kdmtscl03858
34.01893861,131.8593969,kdmtscl03859
34.01884361,131.8586961,kdmtscl03860
34.01904222,131.8589458,kdmtscl03861
34.01176806,131.8612147,kdmtscl03862
34.01830417,131.8671103,kdmtscl03863
34.01219806,131.8649517,kdmtscl03864
34.01138972,131.8646644,kdmtscl03865
34.01103083,131.8643889,kdmtscl03866
34.00760528,131.8676428,kdmtscl03867
34.00748111,131.8678003,kdmtscl03868
34.00728333,131.8680492,kdmtscl03869
34.01074889,131.8651239,kdmtscl03870
34.04113278,131.8800697,kdmtscl03871
34.01065361,131.8649853,kdmtscl03872
34.00032389,131.8753644,kdmtscl03873
34.0292875,131.9184653,kdmtscl03874
34.02582194,131.922825,kdmtscl03875
34.03486917,131.91827,kdmtscl03876
34.02958944,131.9182411,kdmtscl03877
34.03078944,131.8560136,kdmtscl03878
34.03135194,131.8562433,kdmtscl03879
34.03056889,131.8554714,kdmtscl03880
34.02238444,131.8659464,kdmtscl03881
33.9936375,131.8801514,kdmtscl03882
34.01750222,131.8583747,kdmtscl03883
34.04218583,131.8882967,kdmtscl03884
34.03399194,131.8691572,kdmtscl03885
34.03390861,131.868585,kdmtscl03886
34.03595861,131.8859492,kdmtscl03887
34.01639861,131.8694939,kdmtscl03888
34.08011361,131.9042006,kdmtscl03889
34.01825639,131.841555,kdmtscl03890
34.01790056,131.8413847,kdmtscl03891
33.94638917,131.8318558,kdmtscl03892
34.02008778,131.8798589,kdmtscl03893
34.10076333,131.87725,kdmtscl03894
34.00546333,131.8720264,kdmtscl03895
34.0397725,131.9188883,kdmtscl03896
34.00016861,131.8783864,kdmtscl03897
33.94862194,131.8290822,kdmtscl03898
33.94838556,131.8300708,kdmtscl03899
34.06170444,131.8859564,kdmtscl03900
34.03546528,131.8927572,kdmtscl03901
34.0426725,131.9094969,kdmtscl03902
34.03009694,131.9255344,kdmtscl03903
34.01312056,131.8669714,kdmtscl03904
34.02208917,131.8634417,kdmtscl03905
34.03281889,131.8710969,kdmtscl03906
34.01915528,131.8596247,kdmtscl03907
34.01870194,131.8590183,kdmtscl03908
34.01834944,131.8591522,kdmtscl03909
34.01059444,131.87132,kdmtscl03910
34.01712222,131.8552411,kdmtscl03911
34.01719944,131.8550511,kdmtscl03912
34.01817028,131.8545539,kdmtscl03913
34.07362972,131.9140083,kdmtscl03914
34.03752889,131.8712972,kdmtscl03915
34.01749611,131.8694575,kdmtscl03916
34.01765889,131.8686897,kdmtscl03917
33.999595,131.8790464,kdmtscl03918
34.008225,131.8637844,kdmtscl03919
34.07936694,131.8758097,kdmtscl03920
34.02288417,131.8633628,kdmtscl03921
34.02494667,131.8635889,kdmtscl03922
34.02477444,131.8638917,kdmtscl03923
34.02619722,131.8623328,kdmtscl03924
34.02580639,131.8619656,kdmtscl03925
33.996095,131.8797753,kdmtscl03926
33.996615,131.8798389,kdmtscl03927
34.04284611,131.86741,kdmtscl03928
34.01401694,131.8626544,kdmtscl03929
34.01407667,131.8636756,kdmtscl03930
34.03973583,131.8859122,kdmtscl03931
34.04127,131.889625,kdmtscl03932
34.03987806,131.8872153,kdmtscl03933
34.03726389,131.8724028,kdmtscl03934
34.00982306,131.8647967,kdmtscl03935
34.00994667,131.8658853,kdmtscl03936
34.01007472,131.8627944,kdmtscl03937
34.01125167,131.8619994,kdmtscl03938
34.00882111,131.86084,kdmtscl03939
34.02674583,131.8601694,kdmtscl03940
34.02724389,131.8597069,kdmtscl03941
34.02686083,131.8609817,kdmtscl03942
34.03364778,131.8647339,kdmtscl03943
34.03417583,131.8640003,kdmtscl03944
34.02571,131.8414608,kdmtscl03945
34.02691694,131.8426547,kdmtscl03946
34.00601111,131.8781517,kdmtscl03947
34.00583389,131.8755217,kdmtscl03948
34.0048375,131.8752861,kdmtscl03949
34.0283675,131.8446544,kdmtscl03950
34.01126056,131.8624444,kdmtscl03951
34.08074889,131.8924828,kdmtscl03952
34.01822917,131.8971919,kdmtscl03953
34.01852944,131.8985856,kdmtscl03954
34.02354333,131.9004856,kdmtscl03955
34.02349278,131.8992744,kdmtscl03956
34.01111778,131.8787481,kdmtscl03957
34.0112875,131.8784206,kdmtscl03958
34.00792583,131.8768708,kdmtscl03959
34.00669861,131.8761381,kdmtscl03960
34.00733028,131.8759408,kdmtscl03961
34.02061778,131.8550264,kdmtscl03962
34.02069944,131.8803814,kdmtscl03963
34.0078175,131.8673775,kdmtscl03964
34.00709667,131.8681503,kdmtscl03965
34.03036333,131.858275,kdmtscl03966
34.03094167,131.8556997,kdmtscl03967
34.03154556,131.8570961,kdmtscl03968
34.03749028,131.8842692,kdmtscl03969
34.03766611,131.8844017,kdmtscl03970
34.04173222,131.8817644,kdmtscl03971
34.04186944,131.8808886,kdmtscl03972
34.04197361,131.8780539,kdmtscl03973
34.04286333,131.8778289,kdmtscl03974
34.03373583,131.8617431,kdmtscl03975
34.01924833,131.8653414,kdmtscl03976
34.03299167,131.9125431,kdmtscl03977
34.04045056,131.8801725,kdmtscl03978
34.02607778,131.8566883,kdmtscl03979
34.01848889,131.8597383,kdmtscl03980
34.02766,131.8591219,kdmtscl03981
34.02751278,131.8593292,kdmtscl03982
33.95209889,131.8504147,kdmtscl03983
34.02758444,131.9077347,kdmtscl03984
34.03608889,131.8849256,kdmtscl03985
34.03570528,131.8807483,kdmtscl03986
34.03717361,131.8830261,kdmtscl03987
34.00605917,131.8755319,kdmtscl03988
34.00663583,131.8751758,kdmtscl03989
34.02673917,131.8697275,kdmtscl03990
34.03522139,131.8609917,kdmtscl03991
34.03440139,131.8617367,kdmtscl03992
34.03439806,131.8596867,kdmtscl03993
34.04644889,131.9131469,kdmtscl03994
34.03320694,131.8987992,kdmtscl03995
34.01863611,131.8587336,kdmtscl03996
34.01903917,131.8596111,kdmtscl03997
34.02977611,131.8568947,kdmtscl03998
34.03145944,131.8580711,kdmtscl03999
34.03087444,131.8570772,kdmtscl04000
34.02152222,131.8651153,kdmtscl04001
34.03735444,131.8799289,kdmtscl04002
34.00150056,131.8758278,kdmtscl04003
33.99887778,131.8763867,kdmtscl04004
34.01815694,131.9271197,kdmtscl04005
34.01974667,131.9262197,kdmtscl04006
34.02087222,131.9264522,kdmtscl04007
34.01904944,131.8495956,kdmtscl04008
34.02013667,131.8462158,kdmtscl04009
34.03333444,131.8685286,kdmtscl04010
34.01968472,131.8738067,kdmtscl04011
34.0188125,131.8740017,kdmtscl04012
34.03868917,131.8686286,kdmtscl04013
